2015/03/04 09:26:47	T	xlive 	3204:848 	[OUT 0'0"49]      CLibXLiveImpl::setAppSettingPath 	FL:LibXLiveImpl.cpp(212) 
2015/03/04 13:56:54	T	xlive 	4108:6068 	[IN]              CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1663)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[OUT 0'0"0]       CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1663)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[IN]              CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1862)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[OUT 0'0"0]       CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1862)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[IN]              CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1824)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[OUT 0'0"0]       CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1824)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[IN]              CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1900)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1900)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[IN]              CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1991)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1991)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[IN]              CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2094)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2094)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[OUT 0'0"14]      CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[IN]              CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2340)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[OUT 0'0"0]       CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2340)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[IN]              CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1151)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[OUT 0'0"0]       CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1151)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[OUT 0'0"14]      CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[IN]              CSyncSnapshotShare::_tryUpgradeOpver 	FL:SyncSnapshotShare.cpp(485)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[OUT 0'0"1]       CSyncSnapshotShare::_tryUpgradeOpver 	FL:SyncSnapshotShare.cpp(485)
2015/03/04 13:56:54	T	xlive 	4108:6068 	[OUT 0'0"228]     CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2015/03/04 13:56:55	T	xlive 	4108:6060 	[OUT 0'0"802]     CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/04 13:56:55	T	xlive 	4108:6060 	[OUT 0'0"939]     CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/04 13:56:55	T	xlive 	4108:6060 	[OUT 0'0"939]     CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[OUT 0'0"938]     CDBFS::queryOptver 	FL:DBFS.cpp(450)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[IN]              CSyncSnapshot::_getMaxVersion 	FL:SyncSnapshot.cpp(1196)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[IN]              CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(890)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[OUT 0'0"72]      CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[OUT 0'0"72]      CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[OUT 0'0"72]      CRemoteFS::getMaxVers 	FL:RemoteFS.cpp(890)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[OUT 0'0"73]      CSyncSnapshot::_getMaxVersion 	FL:SyncSnapshot.cpp(1196)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[IN]              CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[OUT 0'0"2]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[OUT 0'0"24]      CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[OUT 0'0"24]      CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2015/03/04 13:56:55	T	xlive 	4108:6128 	[OUT 0'1"35]      CSyncSnapshot::_getRemoteSnapshot 	FL:SyncSnapshot.cpp(808)
2015/03/04 13:57:00	T	xlive 	4108:6116 	[OUT 0'5"870]     CLocalFS::getLocalSnapshot 	FL:LocalFS.cpp(121)
2015/03/04 13:57:00	T	xlive 	4108:6116 	[OUT 0'5"870]     CSyncSnapshot::_getLocalSnapshot 	FL:SyncSnapshot.cpp(788)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'5"871]     CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"59]      CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"25]      CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1358)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1358)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1371)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CDBFS::lock 	FL:DBFS.cpp(45)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CDBFS::lock 	FL:DBFS.cpp(45)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CDBFS::endTransaction 	FL:DBFS.cpp(573)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CDBFS::endTransaction 	FL:DBFS.cpp(573)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CDBFS::unlock 	FL:DBFS.cpp(51)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1371)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1599)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1599)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1663)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1663)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1862)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1862)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1824)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1824)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1900)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1900)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1991)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1991)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2094)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalFolderCreateTasks 	FL:SyncSnapshot.cpp(2094)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2340)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_sortTasks 	FL:SyncSnapshot.cpp(2340)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1151)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"0]       CSyncSnapshot::_groupingTasks 	FL:SyncSnapshot.cpp(1151)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"84]      CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CSyncSnapshot::_tryUpgradeOpver 	FL:SyncSnapshot.cpp(1182)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[IN]              CDBFS::setoptver 	FL:DBFS.cpp(477)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"275]     CDBFS::setoptver 	FL:DBFS.cpp(477)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'0"275]     CSyncSnapshot::_tryUpgradeOpver 	FL:SyncSnapshot.cpp(1182)
2015/03/04 13:57:00	T	xlive 	4108:6064 	[OUT 0'6"230]     CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2015/03/04 13:57:00	T	xlive 	4108:6108 	[IN]              CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(857)
2015/03/04 13:57:00	T	xlive 	4108:6108 	[OUT 0'0"0]       CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(857)
2015/03/04 13:57:00	T	xlive 	4108:6108 	[IN]              CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(857)
2015/03/04 13:57:00	T	xlive 	4108:6108 	[OUT 0'0"1]       CSyncManager::_adapterTasksList 	FL:SyncManager.cpp(857)
2015/03/04 13:57:00	I	xlive 	4108:6108 	sync success 	FL:SyncManager.cpp(793)
2015/03/04 13:57:00	I	xlive 	4108:6108 	scan finishied 	FL:SyncManager.cpp(808)
2015/03/04 13:57:00	T	xlive 	4108:5288 	[IN]              CLibXLiveImpl::getStorageInfo 	FL:LibXLiveImpl.cpp(85)
2015/03/04 13:57:00	T	xlive 	4108:5288 	[IN]              CRemoteFS::getSpace 	FL:RemoteFS.cpp(477)
2015/03/04 13:57:00	T	xlive 	4108:5288 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 13:57:00	T	xlive 	4108:5288 	[OUT 0'0"82]      CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 13:57:00	T	xlive 	4108:5288 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 13:57:00	T	xlive 	4108:5288 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 13:57:00	T	xlive 	4108:5288 	[OUT 0'0"84]      CRemoteFS::getSpace 	FL:RemoteFS.cpp(477)
2015/03/04 13:57:00	T	xlive 	4108:5288 	[OUT 0'0"84]      CLibXLiveImpl::getStorageInfo 	FL:LibXLiveImpl.cpp(85)
2015/03/04 14:26:54	T	xlive 	4108:6028 	[IN]              CLibXLiveImpl::getStorageInfo 	FL:LibXLiveImpl.cpp(85)
2015/03/04 14:26:54	T	xlive 	4108:6028 	[IN]              CRemoteFS::getSpace 	FL:RemoteFS.cpp(477)
2015/03/04 14:26:54	T	xlive 	4108:6028 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 14:26:54	T	xlive 	4108:6028 	[OUT 0'0"57]      CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 14:26:54	T	xlive 	4108:6028 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 14:26:54	T	xlive 	4108:6028 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 14:26:54	T	xlive 	4108:6028 	[OUT 0'0"57]      CRemoteFS::getSpace 	FL:RemoteFS.cpp(477)
2015/03/04 14:26:54	T	xlive 	4108:6028 	[OUT 0'0"57]      CLibXLiveImpl::getStorageInfo 	FL:LibXLiveImpl.cpp(85)
2015/03/04 14:56:54	T	xlive 	4108:6028 	[IN]              CLibXLiveImpl::getStorageInfo 	FL:LibXLiveImpl.cpp(85)
2015/03/04 14:56:54	T	xlive 	4108:6028 	[IN]              CRemoteFS::getSpace 	FL:RemoteFS.cpp(477)
2015/03/04 14:56:54	T	xlive 	4108:6028 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 14:56:54	T	xlive 	4108:6028 	[OUT 0'0"72]      CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/04 14:56:54	T	xlive 	4108:6028 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 14:56:54	T	xlive 	4108:6028 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/04 14:56:54	T	xlive 	4108:6028 	[OUT 0'0"73]      CRemoteFS::getSpace 	FL:RemoteFS.cpp(477)
2015/03/04 14:56:54	T	xlive 	4108:6028 	[OUT 0'0"73]      CLibXLiveImpl::getStorageInfo 	FL:LibXLiveImpl.cpp(85)
2015/03/04 15:00:19	T	xlive 	4108:6136 	[IN]              CLibXLiveImpl::onChange 	FL:LibXLiveImpl.cpp(483)
2015/03/04 15:00:19	T	xlive 	4108:6136 	[IN]              CSyncManager::notifyChange 	FL:SyncManager.cpp(349)
2015/03/04 15:00:19	I	xlive 	4108:6136 	start sync notify type:1 	FL:SyncManager.cpp(353)
2015/03/04 15:00:19	T	xlive 	4108:6136 	[OUT 0'0"1]       CSyncManager::notifyChange 	FL:SyncManager.cpp(349)
2015/03/04 15:00:19	T	xlive 	4108:6136 	[OUT 0'0"1]       CLibXLiveImpl::onChange 	FL:LibXLiveImpl.cpp(483)
2015/03/04 15:00:19	T	xlive 	4108:6108 	[IN]              CSyncManager::_parseSyncPrams 	FL:SyncManager.cpp(945)
2015/03/04 15:00:19	T	xlive 	4108:6108 	[OUT 0'0"0]       CSyncManager::_parseSyncPrams 	FL:SyncManager.cpp(945)
2015/03/04 15:00:19	I	xlive 	4108:6108 	scan started 	FL:SyncManager.cpp(695)
2015/03/04 15:00:19	T	xlive 	4108:6108 	[IN]              CSyncSnapshot::init 	FL:SyncSnapshot.cpp(551)
2015/03/04 15:00:19	T	xlive 	4108:6108 	[OUT 0'0"0]       CSyncSnapshot::init 	FL:SyncSnapshot.cpp(551)
2015/03/04 15:00:19	T	xlive 	4108:6108 	[IN]              CSyncSnapshot::init 	FL:SyncSnapshot.cpp(551)
2015/03/04 15:00:19	T	xlive 	4108:6108 	[OUT 0'0"0]       CSyncSnapshot::init 	FL:SyncSnapshot.cpp(551)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::sync 	FL:SyncSnapshot.cpp(572)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2015/03/04 15:00:19	T	xlive 	4108:1192 	[IN]              CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2015/03/04 15:00:19	T	xlive 	4108:1192 	[IN]              CDBFS::queryItemsPathRelated 	FL:DBFS.cpp(227)
2015/03/04 15:00:19	T	xlive 	4108:1192 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/04 15:00:19	T	xlive 	4108:3828 	[IN]              CSyncSnapshot::_getLocalSnapshot 	FL:SyncSnapshot.cpp(788)
2015/03/04 15:00:19	T	xlive 	4108:3828 	[IN]              CLocalFS::getLocalSnapshotPathRelated 	FL:LocalFS.cpp(146)
2015/03/04 15:00:19	T	xlive 	4108:3828 	[OUT 0'0"1]       CLocalFS::getLocalSnapshotPathRelated 	FL:LocalFS.cpp(146)
2015/03/04 15:00:19	T	xlive 	4108:3828 	[OUT 0'0"1]       CSyncSnapshot::_getLocalSnapshot 	FL:SyncSnapshot.cpp(788)
2015/03/04 15:00:19	T	xlive 	4108:1192 	[OUT 0'0"6]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/04 15:00:19	T	xlive 	4108:1192 	[OUT 0'0"84]      CDBFS::queryItemsPathRelated 	FL:DBFS.cpp(227)
2015/03/04 15:00:19	T	xlive 	4108:1192 	[OUT 0'0"84]      CSyncSnapshot::_getLastSnapshot 	FL:SyncSnapshot.cpp(768)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"85]      CSyncSnapshot::_prepareSnapshot 	FL:SyncSnapshot.cpp(595)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_diffChange 	FL:SyncSnapshot.cpp(716)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_removeAndSplitLocal 	FL:SyncSnapshot.cpp(937)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"1]       CSyncSnapshot::_removeAndSplitRemote 	FL:SyncSnapshot.cpp(973)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFolderTasks 	FL:SyncSnapshot.cpp(1009)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_analyzeFileTasks 	FL:SyncSnapshot.cpp(1026)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_MergeTasks 	FL:SyncSnapshot.cpp(1108)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1358)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_spliteTasks 	FL:SyncSnapshot.cpp(1358)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1371)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CDBFS::lock 	FL:DBFS.cpp(45)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CDBFS::lock 	FL:DBFS.cpp(45)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CDBFS::beginTransaction 	FL:DBFS.cpp(554)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CDBFS::endTransaction 	FL:DBFS.cpp(573)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CDBFS::endTransaction 	FL:DBFS.cpp(573)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CDBFS::unlock 	FL:DBFS.cpp(51)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CDBFS::unlock 	FL:DBFS.cpp(51)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_mergeSameTasksDealFileConflict 	FL:SyncSnapshot.cpp(1371)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1599)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_dealDifferentItemAtSamePath 	FL:SyncSnapshot.cpp(1599)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1663)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_dealConflictTasks 	FL:SyncSnapshot.cpp(1663)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1862)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_dealWebRename 	FL:SyncSnapshot.cpp(1862)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1824)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_dealMove 	FL:SyncSnapshot.cpp(1824)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1900)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CDBFS::queryAllSHA1Info 	FL:DBFS.cpp(642)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CDBFS::queryAllSHA1Info 	FL:DBFS.cpp(642)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalBatchUploadTasks 	FL:SyncSnapshot.cpp(1900)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[IN]              CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1991)
2015/03/04 15:00:19	T	xlive 	4108:3512 	[OUT 0'0"0]       CSyncSnapshot::_mergeLocalDeleteVerTreeTasks 	FL:SyncSnapshot.cpp(1991)
