2015/03/17 09:26:10	T	xlive 	764:3492 	[OUT 0'0"73]      CLibXLiveImpl::setAppSettingPath 	FL:LibXLiveImpl.cpp(212) 
2015/03/17 09:27:37	T	xlive 	764:5328 	[IN]              CDownloadBlockOperation::_formatBlockPath 	FL:DownloadFile.cpp(292)
2015/03/17 09:27:37	T	xlive 	764:5328 	[OUT 0'0"0]       CDownloadBlockOperation::_formatBlockPath 	FL:DownloadFile.cpp(292)
2015/03/17 09:27:37	T	xlive 	764:5328 	[IN]              CDownloadBlockOperation::_useCachedBlock 	FL:DownloadFile.cpp(303)
2015/03/17 09:27:37	T	xlive 	764:5328 	[OUT 0'0"1]       CDownloadBlockOperation::_useCachedBlock 	FL:DownloadFile.cpp(303)
2015/03/17 09:27:37	T	xlive 	764:5328 	[IN]              CRemoteFS::downloadBlock 	FL:RemoteFS.cpp(1512)
2015/03/17 09:27:37	T	xlive 	764:5184 	[OUT 0'0"70]      CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/17 09:27:37	T	xlive 	764:5184 	[OUT 0'0"70]      CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/17 09:27:37	T	xlive 	764:5184 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/17 09:27:37	T	xlive 	764:5184 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/17 09:27:37	T	xlive 	764:5184 	[OUT 0'0"70]      CRemoteFS::requestDownloadX 	FL:RemoteFS.cpp(1467)
2015/03/17 09:27:37	T	xlive 	764:4708 	[IN]              CDownloadBlockOperation::main 	FL:DownloadFile.cpp(133)
2015/03/17 09:27:37	T	xlive 	764:4708 	[IN]              CDownloadBlockOperation::_parseBlockInfoFromId 	FL:DownloadFile.cpp(325)
2015/03/17 09:27:37	T	xlive 	764:4708 	[OUT 0'0"0]       CDownloadBlockOperation::_parseBlockInfoFromId 	FL:DownloadFile.cpp(325)
2015/03/17 09:27:37	T	xlive 	764:4708 	[IN]              CDownloadBlockOperation::_formatBlockPath 	FL:DownloadFile.cpp(292)
2015/03/17 09:27:37	T	xlive 	764:4708 	[OUT 0'0"0]       CDownloadBlockOperation::_formatBlockPath 	FL:DownloadFile.cpp(292)
2015/03/17 09:27:37	T	xlive 	764:4708 	[IN]              CDownloadBlockOperation::_useCachedBlock 	FL:DownloadFile.cpp(303)
2015/03/17 09:27:37	T	xlive 	764:4708 	[OUT 0'0"0]       CDownloadBlockOperation::_useCachedBlock 	FL:DownloadFile.cpp(303)
2015/03/17 09:27:37	T	xlive 	764:4708 	[IN]              CRemoteFS::downloadBlock 	FL:RemoteFS.cpp(1512)
2015/03/17 09:27:37	T	xlive 	764:5224 	[OUT 0'0"158]     CRemoteFS::downloadBlock 	FL:RemoteFS.cpp(1512)
2015/03/17 09:27:37	T	xlive 	764:5224 	[IN]              helper::decodeBlock 	FL:DownloadFile.cpp(36)
2015/03/17 09:27:37	T	xlive 	764:5224 	[OUT 0'0"35]      helper::decodeBlock 	FL:DownloadFile.cpp(36)
2015/03/17 09:27:37	T	xlive 	764:5224 	[OUT 0'0"194]     CDownloadBlockOperation::main 	FL:DownloadFile.cpp(133)
2015/03/17 09:27:37	T	xlive 	764:6124 	[IN]              CBlockMerger::mergeTo 	FL:CBlockMerger.cpp(45)
2015/03/17 09:27:37	T	xlive 	764:6124 	[OUT 0'0"4]       CBlockMerger::mergeTo 	FL:CBlockMerger.cpp(45)
2015/03/17 09:27:37	T	xlive 	764:6124 	[IN]              CBlockMerger::clean 	FL:CBlockMerger.cpp(111)
2015/03/17 09:27:37	T	xlive 	764:6124 	[OUT 0'0"0]       CBlockMerger::clean 	FL:CBlockMerger.cpp(111)
2015/03/17 09:27:37	T	xlive 	764:6124 	[OUT 0'0"272]     CDownloadFile::perform 	FL:DownloadFile.cpp(390)
2015/03/17 09:27:37	I	xlive 	764:6124 	download file: E:/腾讯/常用代码/Sublime Text/Data/Installed Packages/PyV8/win64-p3/__MACOSX/.__PyV8.pyd 	FL:TaskRunner.cpp(831)
2015/03/17 09:27:37	T	xlive 	764:6124 	[IN]              CDBFS::addItemInLastSnapshot 	FL:DBFS.cpp(335)
2015/03/17 09:27:37	T	xlive 	764:1620 	[OUT 0'3"80]      CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/17 09:27:37	T	xlive 	764:1620 	[OUT 0'3"80]      CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/17 09:27:37	T	xlive 	764:1620 	[IN]              CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/17 09:27:37	T	xlive 	764:1620 	[OUT 0'0"0]       CJsonRequester::getResult 	FL:JsonRequester.cpp(162)
2015/03/17 09:27:37	T	xlive 	764:1620 	[OUT 0'3"81]      CRemoteFS::requestDownloadX 	FL:RemoteFS.cpp(1467)
2015/03/17 09:27:37	T	xlive 	764:5188 	[IN]              CDownloadBlockOperation::main 	FL:DownloadFile.cpp(133)
2015/03/17 09:27:37	T	xlive 	764:5188 	[IN]              CDownloadBlockOperation::_parseBlockInfoFromId 	FL:DownloadFile.cpp(325)
2015/03/17 09:27:37	T	xlive 	764:5188 	[OUT 0'0"0]       CDownloadBlockOperation::_parseBlockInfoFromId 	FL:DownloadFile.cpp(325)
2015/03/17 09:27:37	T	xlive 	764:5188 	[IN]              CDownloadBlockOperation::_formatBlockPath 	FL:DownloadFile.cpp(292)
2015/03/17 09:27:37	T	xlive 	764:5188 	[OUT 0'0"0]       CDownloadBlockOperation::_formatBlockPath 	FL:DownloadFile.cpp(292)
2015/03/17 09:27:37	T	xlive 	764:5188 	[IN]              CDownloadBlockOperation::_useCachedBlock 	FL:DownloadFile.cpp(303)
2015/03/17 09:27:37	T	xlive 	764:5188 	[OUT 0'0"0]       CDownloadBlockOperation::_useCachedBlock 	FL:DownloadFile.cpp(303)
2015/03/17 09:27:37	T	xlive 	764:5188 	[IN]              CRemoteFS::downloadBlock 	FL:RemoteFS.cpp(1512)
2015/03/17 09:27:37	T	xlive 	764:5188 	[OUT 0'0"173]     CRemoteFS::downloadBlock 	FL:RemoteFS.cpp(1512)
2015/03/17 09:27:37	T	xlive 	764:5188 	[IN]              helper::decodeBlock 	FL:DownloadFile.cpp(36)
2015/03/17 09:27:37	T	xlive 	764:5188 	[OUT 0'0"4]       helper::decodeBlock 	FL:DownloadFile.cpp(36)
2015/03/17 09:27:37	T	xlive 	764:5188 	[OUT 0'0"177]     CDownloadBlockOperation::main 	FL:DownloadFile.cpp(133)
2015/03/17 09:27:37	T	xlive 	764:1620 	[IN]              CBlockMerger::mergeTo 	FL:CBlockMerger.cpp(45)
2015/03/17 09:27:37	T	xlive 	764:1620 	[OUT 0'0"4]       CBlockMerger::mergeTo 	FL:CBlockMerger.cpp(45)
2015/03/17 09:27:37	T	xlive 	764:1620 	[IN]              CBlockMerger::clean 	FL:CBlockMerger.cpp(111)
2015/03/17 09:27:37	T	xlive 	764:1620 	[OUT 0'0"0]       CBlockMerger::clean 	FL:CBlockMerger.cpp(111)
2015/03/17 09:27:37	T	xlive 	764:1620 	[OUT 0'3"263]     CDownloadFile::perform 	FL:DownloadFile.cpp(390)
2015/03/17 09:27:37	I	xlive 	764:1620 	download file: E:/腾讯/常用代码/Sublime Text/Data/Packages/User/Default (Windows).sublime-keymap 	FL:TaskRunner.cpp(831)
2015/03/17 09:27:37	T	xlive 	764:1620 	[IN]              CDBFS::addItemInLastSnapshot 	FL:DBFS.cpp(335)
2015/03/17 09:27:38	T	xlive 	764:6124 	[OUT 0'0"485]     CDBFS::addItemInLastSnapshot 	FL:DBFS.cpp(335)
2015/03/17 09:27:38	T	xlive 	764:6124 	[IN]              CDBFS::setSHA1Info 	FL:DBFS.cpp(592)
2015/03/17 09:27:38	T	xlive 	764:5452 	[OUT 0'0"815]     CRemoteFS::downloadBlock 	FL:RemoteFS.cpp(1512)
2015/03/17 09:27:38	T	xlive 	764:5452 	[IN]              helper::decodeBlock 	FL:DownloadFile.cpp(36)
2015/03/17 09:27:38	T	xlive 	764:4708 	[OUT 0'0"805]     CRemoteFS::downloadBlock 	FL:RemoteFS.cpp(1512)
2015/03/17 09:27:38	T	xlive 	764:4708 	[IN]              helper::decodeBlock 	FL:DownloadFile.cpp(36)
2015/03/17 09:27:38	T	xlive 	764:5328 	[OUT 0'0"810]     CRemoteFS::downloadBlock 	FL:RemoteFS.cpp(1512)
2015/03/17 09:27:38	T	xlive 	764:5328 	[IN]              helper::decodeBlock 	FL:DownloadFile.cpp(36)
2015/03/17 09:27:38	T	xlive 	764:4708 	[OUT 0'0"4]       helper::decodeBlock 	FL:DownloadFile.cpp(36)
2015/03/17 09:27:38	T	xlive 	764:4708 	[OUT 0'0"810]     CDownloadBlockOperation::main 	FL:DownloadFile.cpp(133)
2015/03/17 09:27:38	T	xlive 	764:5184 	[IN]              CBlockMerger::mergeTo 	FL:CBlockMerger.cpp(45)
2015/03/17 09:27:38	T	xlive 	764:5328 	[OUT 0'0"4]       helper::decodeBlock 	FL:DownloadFile.cpp(36)
2015/03/17 09:27:38	T	xlive 	764:5328 	[OUT 0'0"815]     CDownloadBlockOperation::main 	FL:DownloadFile.cpp(133)
2015/03/17 09:27:38	T	xlive 	764:5452 	[OUT 0'0"8]       helper::decodeBlock 	FL:DownloadFile.cpp(36)
2015/03/17 09:27:38	T	xlive 	764:5452 	[OUT 0'0"824]     CDownloadBlockOperation::main 	FL:DownloadFile.cpp(133)
2015/03/17 09:27:38	T	xlive 	764:3180 	[IN]              CBlockMerger::mergeTo 	FL:CBlockMerger.cpp(45)
2015/03/17 09:27:38	T	xlive 	764:5336 	[IN]              CBlockMerger::mergeTo 	FL:CBlockMerger.cpp(45)
2015/03/17 09:27:38	T	xlive 	764:5184 	[OUT 0'0"3]       CBlockMerger::mergeTo 	FL:CBlockMerger.cpp(45)
2015/03/17 09:27:38	T	xlive 	764:5184 	[IN]              CBlockMerger::clean 	FL:CBlockMerger.cpp(111)
2015/03/17 09:27:38	T	xlive 	764:5184 	[OUT 0'0"0]       CBlockMerger::clean 	FL:CBlockMerger.cpp(111)
2015/03/17 09:27:38	T	xlive 	764:5184 	[OUT 0'0"887]     CDownloadFile::perform 	FL:DownloadFile.cpp(390)
2015/03/17 09:27:38	I	xlive 	764:5184 	download file: E:/腾讯/常用代码/Sublime Text/Data/Packages/PyV8/win64-p3/__MACOSX/._PyV8.py 	FL:TaskRunner.cpp(831)
2015/03/17 09:27:38	T	xlive 	764:3180 	[OUT 0'0"6]       CBlockMerger::mergeTo 	FL:CBlockMerger.cpp(45)
2015/03/17 09:27:38	T	xlive 	764:3180 	[IN]              CBlockMerger::clean 	FL:CBlockMerger.cpp(111)
2015/03/17 09:27:38	T	xlive 	764:3180 	[OUT 0'0"0]       CBlockMerger::clean 	FL:CBlockMerger.cpp(111)
2015/03/17 09:27:38	T	xlive 	764:5336 	[OUT 0'0"6]       CBlockMerger::mergeTo 	FL:CBlockMerger.cpp(45)
2015/03/17 09:27:38	T	xlive 	764:5336 	[IN]              CBlockMerger::clean 	FL:CBlockMerger.cpp(111)
2015/03/17 09:27:38	T	xlive 	764:5336 	[OUT 0'0"0]       CBlockMerger::clean 	FL:CBlockMerger.cpp(111)
2015/03/17 09:27:38	T	xlive 	764:3180 	[OUT 0'0"895]     CDownloadFile::perform 	FL:DownloadFile.cpp(390)
2015/03/17 09:27:38	T	xlive 	764:5184 	[IN]              CDBFS::addItemInLastSnapshot 	FL:DBFS.cpp(335)
2015/03/17 09:27:38	T	xlive 	764:5336 	[OUT 0'0"894]     CDownloadFile::perform 	FL:DownloadFile.cpp(390)
2015/03/17 09:27:38	I	xlive 	764:3180 	download file: E:/腾讯/常用代码/Sublime Text/Data/Installed Packages/PyV8/win64-p3/__MACOSX/._PyV8.py 	FL:TaskRunner.cpp(831)
2015/03/17 09:27:38	T	xlive 	764:3180 	[IN]              CDBFS::addItemInLastSnapshot 	FL:DBFS.cpp(335)
2015/03/17 09:27:38	I	xlive 	764:5336 	download file: E:/腾讯/常用代码/Sublime Text/Data/Packages/PyV8/win64-p3/__MACOSX/.__PyV8.pyd 	FL:TaskRunner.cpp(831)
2015/03/17 09:27:38	T	xlive 	764:5336 	[IN]              CDBFS::addItemInLastSnapshot 	FL:DBFS.cpp(335)
2015/03/17 09:27:38	T	xlive 	764:1620 	[OUT 0'0"514]     CDBFS::addItemInLastSnapshot 	FL:DBFS.cpp(335)
2015/03/17 09:27:38	T	xlive 	764:1620 	[IN]              CDBFS::setSHA1Info 	FL:DBFS.cpp(592)
2015/03/17 09:27:38	T	xlive 	764:6124 	[OUT 0'0"579]     CDBFS::setSHA1Info 	FL:DBFS.cpp(592)
2015/03/17 09:27:38	T	xlive 	764:6124 	[OUT 0'2"775]     CAddFileTaskRunner::executeRemoteSingle 	FL:TaskRunner.cpp(660)
2015/03/17 09:27:38	T	xlive 	764:6124 	[OUT 0'2"775]     CAddFileTaskRunner::excuteRemote 	FL:TaskRunner.cpp(650)
2015/03/17 09:27:38	T	xlive 	764:5332 	[IN]              CAddFileTaskRunner::excuteRemote 	FL:TaskRunner.cpp(650)
2015/03/17 09:27:38	T	xlive 	764:5332 	[IN]              CAddFileTaskRunner::executeRemoteSingle 	FL:TaskRunner.cpp(660)
2015/03/17 09:27:38	I	xlive 	764:5332 	download file:/Sublime Text/Data/Cache/Rails/Ruby Haml Comments.tmPreferences.cache 	FL:TaskRunner.cpp(662)
2015/03/17 09:27:38	T	xlive 	764:5332 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2015/03/17 09:27:38	T	xlive 	764:5332 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2015/03/17 09:27:38	T	xlive 	764:5332 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/17 09:27:39	T	xlive 	764:5184 	[OUT 0'0"822]     CDBFS::addItemInLastSnapshot 	FL:DBFS.cpp(335)
2015/03/17 09:27:39	T	xlive 	764:5184 	[IN]              CDBFS::setSHA1Info 	FL:DBFS.cpp(592)
2015/03/17 09:27:39	T	xlive 	764:3180 	[OUT 0'1"234]     CDBFS::addItemInLastSnapshot 	FL:DBFS.cpp(335)
2015/03/17 09:27:39	T	xlive 	764:3180 	[IN]              CDBFS::setSHA1Info 	FL:DBFS.cpp(592)
2015/03/17 09:27:39	T	xlive 	764:5336 	[OUT 0'1"556]     CDBFS::addItemInLastSnapshot 	FL:DBFS.cpp(335)
2015/03/17 09:27:39	T	xlive 	764:5336 	[IN]              CDBFS::setSHA1Info 	FL:DBFS.cpp(592)
2015/03/17 09:27:40	T	xlive 	764:5332 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/17 09:27:40	T	xlive 	764:1620 	[OUT 0'1"696]     CDBFS::setSHA1Info 	FL:DBFS.cpp(592)
2015/03/17 09:27:40	T	xlive 	764:1620 	[OUT 0'6"578]     CAddFileTaskRunner::executeRemoteSingle 	FL:TaskRunner.cpp(660)
2015/03/17 09:27:40	T	xlive 	764:1620 	[OUT 0'6"578]     CAddFileTaskRunner::excuteRemote 	FL:TaskRunner.cpp(650)
2015/03/17 09:27:40	T	xlive 	764:1620 	[IN]              CAddFileTaskRunner::excuteRemote 	FL:TaskRunner.cpp(650)
2015/03/17 09:27:40	T	xlive 	764:1620 	[IN]              CAddFileTaskRunner::executeRemoteSingle 	FL:TaskRunner.cpp(660)
2015/03/17 09:27:40	I	xlive 	764:1620 	download file:/Sublime Text/Data/Cache/Default/Indentation Rules.tmPreferences.cache 	FL:TaskRunner.cpp(662)
2015/03/17 09:27:40	T	xlive 	764:1620 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2015/03/17 09:27:40	T	xlive 	764:1620 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2015/03/17 09:27:40	T	xlive 	764:1620 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/17 09:27:40	T	xlive 	764:5332 	[OUT 0'0"5]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/17 09:27:40	T	xlive 	764:5332 	[OUT 0'1"408]     CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/17 09:27:40	T	xlive 	764:5332 	[OUT 0'1"408]     CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2015/03/17 09:27:40	T	xlive 	764:5332 	[OUT 0'1"408]     CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2015/03/17 09:27:40	T	xlive 	764:5332 	[IN]              CCacheFS::restoreFileFromCache 	FL:CacheFS.cpp(273)
2015/03/17 09:27:40	T	xlive 	764:5332 	[IN]              CCacheFS::_decideCachePath 	FL:CacheFS.cpp(384)
2015/03/17 09:27:40	T	xlive 	764:5332 	[OUT 0'0"0]       CCacheFS::_decideCachePath 	FL:CacheFS.cpp(384)
2015/03/17 09:27:40	T	xlive 	764:5332 	[OUT 0'0"0]       CCacheFS::restoreFileFromCache 	FL:CacheFS.cpp(273)
2015/03/17 09:27:40	T	xlive 	764:5332 	[IN]              CSyncManager::fileExistGetInfo 	FL:SyncManager.cpp(554)
2015/03/17 09:27:40	T	xlive 	764:5332 	[IN]              CDBFS::queryItemBySha1 	FL:DBFS.cpp(178)
2015/03/17 09:27:40	T	xlive 	764:5184 	[OUT 0'1"380]     CDBFS::setSHA1Info 	FL:DBFS.cpp(592)
2015/03/17 09:27:40	T	xlive 	764:5184 	[OUT 0'3"124]     CAddFileTaskRunner::executeRemoteSingle 	FL:TaskRunner.cpp(660)
2015/03/17 09:27:40	T	xlive 	764:5184 	[OUT 0'3"124]     CAddFileTaskRunner::excuteRemote 	FL:TaskRunner.cpp(650)
2015/03/17 09:27:40	T	xlive 	764:5204 	[IN]              CAddFileTaskRunner::excuteRemote 	FL:TaskRunner.cpp(650)
2015/03/17 09:27:40	T	xlive 	764:5204 	[IN]              CAddFileTaskRunner::executeRemoteSingle 	FL:TaskRunner.cpp(660)
2015/03/17 09:27:40	I	xlive 	764:5204 	download file:/Sublime Text/Data/Cache/TCL/Comments.tmPreferences.cache 	FL:TaskRunner.cpp(662)
2015/03/17 09:27:40	T	xlive 	764:5204 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2015/03/17 09:27:40	T	xlive 	764:5204 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2015/03/17 09:27:40	T	xlive 	764:5204 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/17 09:27:40	T	xlive 	764:3180 	[OUT 0'1"378]     CDBFS::setSHA1Info 	FL:DBFS.cpp(592)
2015/03/17 09:27:40	T	xlive 	764:3180 	[OUT 0'4"468]     CAddFileTaskRunner::executeRemoteSingle 	FL:TaskRunner.cpp(660)
2015/03/17 09:27:40	T	xlive 	764:3180 	[OUT 0'4"468]     CAddFileTaskRunner::excuteRemote 	FL:TaskRunner.cpp(650)
2015/03/17 09:27:40	T	xlive 	764:5184 	[IN]              CAddFileTaskRunner::excuteRemote 	FL:TaskRunner.cpp(650)
2015/03/17 09:27:40	T	xlive 	764:5184 	[IN]              CAddFileTaskRunner::executeRemoteSingle 	FL:TaskRunner.cpp(660)
2015/03/17 09:27:40	I	xlive 	764:5184 	download file:/Sublime Text/Data/Cache/ShellScript/Comments.tmPreferences.cache 	FL:TaskRunner.cpp(662)
2015/03/17 09:27:40	T	xlive 	764:5184 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2015/03/17 09:27:40	T	xlive 	764:5184 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2015/03/17 09:27:40	T	xlive 	764:5184 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/17 09:27:41	T	xlive 	764:1620 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/17 09:27:41	T	xlive 	764:5336 	[OUT 0'1"462]     CDBFS::setSHA1Info 	FL:DBFS.cpp(592)
2015/03/17 09:27:41	T	xlive 	764:5336 	[OUT 0'4"511]     CAddFileTaskRunner::executeRemoteSingle 	FL:TaskRunner.cpp(660)
2015/03/17 09:27:41	T	xlive 	764:5336 	[OUT 0'4"511]     CAddFileTaskRunner::excuteRemote 	FL:TaskRunner.cpp(650)
2015/03/17 09:27:41	T	xlive 	764:5336 	[IN]              CAddFileTaskRunner::excuteRemote 	FL:TaskRunner.cpp(650)
2015/03/17 09:27:41	T	xlive 	764:5336 	[IN]              CAddFileTaskRunner::executeRemoteSingle 	FL:TaskRunner.cpp(660)
2015/03/17 09:27:41	I	xlive 	764:5336 	download file:/Sublime Text/Data/Cache/Clojure/Comment.tmPreferences.cache 	FL:TaskRunner.cpp(662)
2015/03/17 09:27:41	T	xlive 	764:5336 	[IN]              CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2015/03/17 09:27:41	T	xlive 	764:5336 	[IN]              CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2015/03/17 09:27:41	T	xlive 	764:5336 	[IN]              CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/17 09:27:41	T	xlive 	764:1620 	[OUT 0'0"5]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/17 09:27:41	T	xlive 	764:1620 	[OUT 0'1"184]     CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/17 09:27:41	T	xlive 	764:1620 	[OUT 0'1"184]     CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2015/03/17 09:27:41	T	xlive 	764:1620 	[OUT 0'1"184]     CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2015/03/17 09:27:41	T	xlive 	764:1620 	[IN]              CCacheFS::restoreFileFromCache 	FL:CacheFS.cpp(273)
2015/03/17 09:27:41	T	xlive 	764:1620 	[IN]              CCacheFS::_decideCachePath 	FL:CacheFS.cpp(384)
2015/03/17 09:27:41	T	xlive 	764:1620 	[OUT 0'0"0]       CCacheFS::_decideCachePath 	FL:CacheFS.cpp(384)
2015/03/17 09:27:41	T	xlive 	764:1620 	[OUT 0'0"0]       CCacheFS::restoreFileFromCache 	FL:CacheFS.cpp(273)
2015/03/17 09:27:41	T	xlive 	764:1620 	[IN]              CSyncManager::fileExistGetInfo 	FL:SyncManager.cpp(554)
2015/03/17 09:27:41	T	xlive 	764:1620 	[IN]              CDBFS::queryItemBySha1 	FL:DBFS.cpp(178)
2015/03/17 09:27:41	T	xlive 	764:5332 	[OUT 0'1"181]     CDBFS::queryItemBySha1 	FL:DBFS.cpp(178)
2015/03/17 09:27:41	T	xlive 	764:5332 	[IN]              CDBFS::queryItemBySha1 	FL:DBFS.cpp(178)
2015/03/17 09:27:41	T	xlive 	764:5204 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/17 09:27:41	T	xlive 	764:5332 	[OUT 0'0"0]       CDBFS::queryItemBySha1 	FL:DBFS.cpp(178)
2015/03/17 09:27:41	T	xlive 	764:5332 	[OUT 0'1"182]     CSyncManager::fileExistGetInfo 	FL:SyncManager.cpp(554)
2015/03/17 09:27:41	T	xlive 	764:5332 	[IN]              CDownloadFile::perform 	FL:DownloadFile.cpp(390)
2015/03/17 09:27:41	T	xlive 	764:5332 	[IN]              CRemoteFS::requestDownloadX 	FL:RemoteFS.cpp(1467)
2015/03/17 09:27:41	T	xlive 	764:5332 	[IN]              CJsonRequester::performRepeatAutoProxy 	FL:JsonRequester.cpp(126)
2015/03/17 09:27:41	T	xlive 	764:5332 	[IN]              CJsonRequester::perform 	FL:JsonRequester.cpp(60)
2015/03/17 09:27:41	T	xlive 	764:5204 	[OUT 0'0"5]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/17 09:27:41	T	xlive 	764:5204 	[OUT 0'0"831]     CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/17 09:27:41	T	xlive 	764:5184 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/17 09:27:41	T	xlive 	764:5204 	[OUT 0'0"832]     CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2015/03/17 09:27:41	T	xlive 	764:5204 	[OUT 0'0"832]     CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2015/03/17 09:27:41	T	xlive 	764:5204 	[IN]              CCacheFS::restoreFileFromCache 	FL:CacheFS.cpp(273)
2015/03/17 09:27:41	T	xlive 	764:5204 	[IN]              CCacheFS::_decideCachePath 	FL:CacheFS.cpp(384)
2015/03/17 09:27:41	T	xlive 	764:5204 	[OUT 0'0"0]       CCacheFS::_decideCachePath 	FL:CacheFS.cpp(384)
2015/03/17 09:27:41	T	xlive 	764:5204 	[OUT 0'0"0]       CCacheFS::restoreFileFromCache 	FL:CacheFS.cpp(273)
2015/03/17 09:27:41	T	xlive 	764:5204 	[IN]              CSyncManager::fileExistGetInfo 	FL:SyncManager.cpp(554)
2015/03/17 09:27:41	T	xlive 	764:5204 	[IN]              CDBFS::queryItemBySha1 	FL:DBFS.cpp(178)
2015/03/17 09:27:41	T	xlive 	764:5184 	[OUT 0'0"5]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/17 09:27:41	T	xlive 	764:5184 	[OUT 0'0"426]     CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/17 09:27:41	T	xlive 	764:5336 	[IN]              CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/17 09:27:41	T	xlive 	764:5184 	[OUT 0'0"426]     CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2015/03/17 09:27:41	T	xlive 	764:5184 	[OUT 0'0"426]     CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2015/03/17 09:27:41	T	xlive 	764:5184 	[IN]              CCacheFS::restoreFileFromCache 	FL:CacheFS.cpp(273)
2015/03/17 09:27:41	T	xlive 	764:5184 	[IN]              CCacheFS::_decideCachePath 	FL:CacheFS.cpp(384)
2015/03/17 09:27:41	T	xlive 	764:5184 	[OUT 0'0"0]       CCacheFS::_decideCachePath 	FL:CacheFS.cpp(384)
2015/03/17 09:27:41	T	xlive 	764:5184 	[OUT 0'0"0]       CCacheFS::restoreFileFromCache 	FL:CacheFS.cpp(273)
2015/03/17 09:27:41	T	xlive 	764:5184 	[IN]              CSyncManager::fileExistGetInfo 	FL:SyncManager.cpp(554)
2015/03/17 09:27:41	T	xlive 	764:5184 	[IN]              CDBFS::queryItemBySha1 	FL:DBFS.cpp(178)
2015/03/17 09:27:41	T	xlive 	764:5336 	[OUT 0'0"5]       CDBFS::_deleteDuplicateIdInfos 	FL:DBFS.cpp(1004)
2015/03/17 09:27:41	T	xlive 	764:5336 	[OUT 0'0"23]      CDBFS::queryItemByPath 	FL:DBFS.cpp(97)
2015/03/17 09:27:41	T	xlive 	764:5336 	[OUT 0'0"23]      CDBFS::_queryIdByPath 	FL:DBFS.cpp(981)
2015/03/17 09:27:41	T	xlive 	764:5336 	[OUT 0'0"23]      CDBFS::queryIdByPath 	FL:DBFS.cpp(171)
2015/03/17 09:27:41	T	xlive 	764:5336 	[IN]              CCacheFS::restoreFileFromCache 	FL:CacheFS.cpp(273)
2015/03/17 09:27:41	T	xlive 	764:5336 	[IN]              CCacheFS::_decideCachePath 	FL:CacheFS.cpp(384)
2015/03/17 09:27:41	T	xlive 	764:5336 	[OUT 0'0"0]       CCacheFS::_decideCachePath 	FL:CacheFS.cpp(384)
